,index,SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location
6081,53942,Vacant/Abandoned Building,16-03421998,2016-05-18,Front,,Boarded,,Vacant,false,false,313,W,52ND,ST,60609,1175128.96592631,1870484.68977303,3,9,37,41.799991593135076,-87.63327887525361,"(41.799991593135076, -87.63327887525361)"
6082,53943,Vacant/Abandoned Building,16-03422351,2016-05-18,Front,,Open,,Vacant,true,false,3338,N,MARSHFIELD,AVE,60657,1164729.52970854,1922222.80826734,47,19,6,41.94219153324167,-87.66995023221354,"(41.94219153324167, -87.66995023221354)"
6083,53944,Vacant/Abandoned Building,16-03424919,2016-05-18,Front,,Open,,Vacant,true,false,5722,S,PEORIA,ST,60621,1171284.45496619,1866895.29470977,16,7,68,41.790226954666004,-87.64748277305884,"(41.790226954666004, -87.64748277305884)"
6084,53945,Vacant/Abandoned Building,16-03400163,2016-05-17,Front,,Open,,Vacant,false,false,6243,S,WHIPPLE,ST,60629,1157122.91587325,1863079.87011571,16,8,66,41.78005516159254,-87.69951271470863,"(41.78005516159254, -87.69951271470863)"
6085,53946,Vacant/Abandoned Building,16-03413193,2016-05-17,Front,,Open,FRONT,Vacant,false,false,3263,W,FULTON,BLVD,60624,1154551.70150477,1901813.51889836,28,11,27,41.88639674530962,-87.70790536251239,"(41.88639674530962, -87.70790536251239)"
6086,53947,Vacant/Abandoned Building,16-03365651,2016-05-16,Front,,Open,FRONT/REAR,Vacant,false,false,5721,S,PEORIA,ST,60621,1171284.25496619,1866901.99470977,16,7,68,41.790245344593956,-87.64748331041997,"(41.790245344593956, -87.64748331041997)"
6087,53948,Vacant/Abandoned Building,16-03101064,2016-05-05,Garage,,Open,GARAGE,Vacant,false,true,5033,S,CALIFORNIA,AVE,60632,1158557.5148021,1871160.64017622,14,9,63,41.80220076743733,-87.69403292172655,"(41.80220076743733, -87.69403292172655)"
6088,53949,Vacant/Abandoned Building,16-03032105,2016-05-03,Rear,,Open,FRONT,Vacant,false,true,5132,S,KEDZIE,AVE,60632,1155913.65941657,1870422.98219362,14,8,63,41.80023008464089,-87.70374892639472,"(41.80023008464089, -87.70374892639472)"
6089,53950,Vacant/Abandoned Building,15-04380342,2015-08-27,,,,,,,,1443,N,ARTESIAN,AVE,60622,1159812.05380208,1909524.01688929,1,14,24,41.90744816637699,-87.68837518287695,"(41.90744816637699, -87.68837518287695)"
6090,53951,Vacant/Abandoned Building,16-02996620,2016-05-02,Front,,Open,WINDOWS AND DOORS,Vacant,false,true,7411,S,DREXEL,AVE,60619,1183514.38507608,1856064.89451126,8,3,69,41.76023085480954,-87.60297659862485,"(41.76023085480954, -87.60297659862485)"
6091,53952,Vacant/Abandoned Building,16-02822234,2016-04-25,Front,,Boarded,,Vacant,false,false,11120,S,EGGLESTON,AVE,60628,1175271.49016909,1831165.06557575,34,22,49,41.692090447919625,-87.63392824271793,"(41.692090447919625, -87.63392824271793)"
6092,53953,Vacant/Abandoned Building,16-02654742,2016-04-19,Front,,Open,GARAGE,Vacant,false,false,8331,S,BLACKSTONE,AVE,60619,1187655.3743061,1849911.4901129,8,4,45,41.743247851409905,-87.58799536941066,"(41.743247851409905, -87.58799536941066)"
6093,53954,Vacant/Abandoned Building,16-02657786,2016-04-19,Front,,Open,FRONT DOOR,Vacant,false,true,3744,W,61ST,PL,60629,1152467.55478893,1863567.33252064,23,8,65,41.781485727591445,-87.71656732859103,"(41.781485727591445, -87.71656732859103)"
6094,53955,Vacant/Abandoned Building,16-02659766,2016-04-19,Front,,Open,WINDOWS AND BACK DOOR,Vacant,,true,7746,S,EAST END,AVE,,1188880.7089747,1853952.56128693,8,4,43,41.754307716009045,-87.5833766916389,"(41.754307716009045, -87.5833766916389)"
6095,53956,Vacant/Abandoned Building,16-02668726,2016-04-19,Front,,Open,REAR CRASHED WINDOW IN,Vacant,false,true,7755,S,MARYLAND,AVE,60619,1183246.42818484,1853768.37121234,8,6,69,41.75393519928798,-87.60403000726215,"(41.75393519928798, -87.60403000726215)"
6096,53957,Vacant/Abandoned Building,16-02685527,2016-04-20,Front,,Open,,Vacant,false,false,7826,S,EAST END,AVE,60649,1188895.08307245,1853423.56921235,8,4,43,41.75285576982934,-87.58334091513528,"(41.75285576982934, -87.58334091513528)"
6097,53958,Vacant/Abandoned Building,16-02508163,2016-04-14,Front,,Open,WIDE OPEN,Vacant,true,false,3456,W,64TH,ST,60629,1154458.08537809,1861961.82119264,23,8,66,41.77704055091388,-87.70931222101177,"(41.77704055091388, -87.70931222101177)"
6098,53959,Vacant/Abandoned Building,16-01911496,2016-03-21,Front,,Open,ALL,Vacant,false,false,11115,S,EGGLESTON,AVE,60628,1175270.29016909,1831198.46557575,34,22,49,41.692182129302154,-87.6339316432056,"(41.692182129302154, -87.6339316432056)"
6099,53960,Vacant/Abandoned Building,16-02111523,2016-03-29,Front,,Open,FRONT AND REAR,Vacant,false,false,7305,S,DORCHESTER,AVE,60619,1186804.66450381,1856839.9742701,8,3,43,41.762280455046934,-87.59089330385633,"(41.762280455046934, -87.59089330385633)"
6100,53961,Vacant/Abandoned Building,16-01019264,2016-02-19,Front,,Open,WINDOWS AND DOORS HAVE NOT BEING BOARDE UP,Vacant,false,true,5349,S,MAPLEWOOD,AVE,60632,1160280.71738451,1869030.57159593,14,9,63,41.7963202376878,-87.68777185675911,"(41.7963202376878, -87.68777185675911)"
6101,53962,Vacant/Abandoned Building,15-06161460,2015-11-14,Front,,Open,,Vacant,false,false,2506,W,55TH,ST,60632,1160548.70123284,1868121.50432525,14,9,63,41.79382011080957,-87.6868142049548,"(41.79382011080957, -87.6868142049548)"
6102,53963,Vacant/Abandoned Building,15-05973416,2015-11-05,Front,,Open,GROUND-LEVEL WINDOWS AND DOORS ARE NOT SECURED,Vacant,false,false,2450,W,55TH,ST,60632,1160799.30989953,1868129.37240442,14,9,63,41.79383652631263,-87.68589501702566,"(41.79383652631263, -87.68589501702566)"
6103,53964,Vacant/Abandoned Building,16-03405342,2016-05-17,Rear,,Open,REAR,Vacant,false,false,4465,S,ARCHER,AVE,60632,1154880.88912693,1874755.77100424,14,8,58,41.81214054704341,-87.70742072276498,"(41.81214054704341, -87.70742072276498)"
6104,53965,Vacant/Abandoned Building,16-03426908,2016-05-18,,,,,,,,10801,S,WENTWORTH,AVE,60628,1176862.28287317,1833317.58779423,34,5,49,41.697961691143355,-87.62803961576559,"(41.697961691143355, -87.62803961576559)"
6105,53966,Vacant/Abandoned Building,16-03399896,2016-05-17,,,,,,,,254,W,118TH,ST,60628,1176623.63891281,1826687.51648117,34,5,53,41.67977314214775,-87.62911185476638,"(41.67977314214775, -87.62911185476638)"
6106,53967,Vacant/Abandoned Building,16-03220808,2016-05-10,Rear,,Open,WINDOWS,Vacant,false,true,2828,W,WILCOX,ST,60612,1157558.24660457,1899229.68809354,27,11,27,41.87924580756126,-87.69693492897599,"(41.87924580756126, -87.69693492897599)"
6107,53968,Vacant/Abandoned Building,16-03222025,2016-05-10,Front,,Open,FRONT,Vacant,false,false,5035,S,CALIFORNIA,AVE,60632,1158557.9148021,1871147.24017622,14,9,63,41.80216398790432,-87.69403182026916,"(41.80216398790432, -87.69403182026916)"
6108,53969,Vacant/Abandoned Building,16-03055281,2016-05-04,Front,,Open,,Vacant,false,false,1449,E,71ST,PL,60619,1187103.82400661,1857876.33127824,8,3,43,41.7651172213707,-87.5897640247436,"(41.7651172213707, -87.5897640247436)"
6109,53970,Vacant/Abandoned Building,16-03088944,2016-05-05,Front,,Open,WINDOWS,Vacant,false,true,7539,S,JEFFERY,BLVD,60649,1190846.6078806,1855373.84613103,8,4,43,41.758160591411695,-87.57612657536757,"(41.758160591411695, -87.57612657536757)"
6110,53971,Vacant/Abandoned Building,16-03090597,2016-05-05,Front,,Open,DOORS/WINDOWS,Vacant,false,false,8126,S,EAST END,AVE,60617,1189012.87986802,1851342.99342483,8,4,45,41.74714365907954,-87.58297573608853,"(41.74714365907954, -87.58297573608853)"
6111,53972,Vacant/Abandoned Building,16-02898240,2016-04-28,Front,,Open,SIDE WINDOW,Vacant,false,true,7700,S,OGLESBY,AVE,60649,1193204.33168965,1854369.12918127,7,4,43,41.75534629611384,-87.56751869054415,"(41.75534629611384, -87.56751869054415)"
6112,53973,Vacant/Abandoned Building,16-03018001,2016-05-03,Front,,Open,FRONT AND REAR,Vacant,false,false,3328,W,48TH,PL,60632,1154883.53152524,1872389.80189411,14,8,58,41.80564795345777,-87.70747422911084,"(41.80564795345777, -87.70747422911084)"
6113,53974,Vacant/Abandoned Building,16-03035558,2016-05-03,Rear,,Open,COMING INFRONT THE REAR,Vacant,false,true,7835,S,YATES,BLVD,60649,1193556.85161471,1853481.98322331,7,4,43,41.75290327864802,-87.56625580863833,"(41.75290327864802, -87.56625580863833)"
6114,53975,Vacant/Abandoned Building,16-02769890,2016-04-23,Front,,Open,FRONT,Vacant,false,false,3025,W,FIFTH,AVE,60612,1156139.84438512,1899294.90779265,28,11,27,41.87945352007743,-87.70214132053968,"(41.87945352007743, -87.70214132053968)"
6115,53976,Vacant/Abandoned Building,16-02818414,2016-04-25,Front,,Open,FRONT AND BACK,Vacant,true,false,7913,S,WOODLAWN,AVE,,1185588.44843443,1852709.46641188,8,4,45,41.75097465995965,-87.59548068297879,"(41.75097465995965, -87.59548068297879)"
6116,53977,Vacant/Abandoned Building,16-02865944,2016-04-27,,,,,,,,2937,W,WARREN,BLVD,60612,1156800.9018662,1900212.64529477,27,12,27,41.881958514478036,-87.69968913243514,"(41.881958514478036, -87.69968913243514)"
6117,53978,Vacant/Abandoned Building,16-02880522,2016-04-27,Front,,Open,,Vacant,false,false,7915,S,AVALON,AVE,60619,1185919.52120899,1852766.51000336,8,4,45,41.75112339569398,-87.59426568962509,"(41.75112339569398, -87.59426568962509)"
6118,53979,Vacant/Abandoned Building,16-02571688,2016-04-16,Rear,,Open,,Vacant,false,false,7512,S,COLES,AVE,60649,1195693.23343421,1855937.67646802,7,4,43,41.75958934667416,-87.55834591716224,"(41.75958934667416, -87.55834591716224)"
6119,53980,Vacant/Abandoned Building,16-02680605,2016-04-20,Front,,Open,,Vacant,false,true,2545,W,FITCH,AVE,60645,1158072.76637995,1947356.6384258,50,24,2,42.01129873500827,-87.6937270431793,"(42.01129873500827, -87.6937270431793)"
6120,53981,Vacant/Abandoned Building,16-02686199,2016-04-20,Front,,Open,,Vacant,false,false,1717,E,79TH,ST,60649,1189142.9100874,1852940.92597377,8,4,46,41.75152542100927,-87.58244817886258,"(41.75152542100927, -87.58244817886258)"
6121,53982,Vacant/Abandoned Building,16-02686362,2016-04-20,Front,,Open,FRONT,Vacant,false,false,1722,E,79TH,ST,60649,1189180.7100874,1852941.92597377,8,4,43,41.75152725975087,-87.58230963008008,"(41.75152725975087, -87.58230963008008)"
6122,53983,Vacant/Abandoned Building,16-02410101,2016-04-10,Front,,Open,OPEN FRONT DOOR,Vacant,true,true,2834,W,WARREN,BLVD,60612,1157491.12427288,1900227.29758176,27,12,27,41.88198470937356,-87.69715423825828,"(41.88198470937356, -87.69715423825828)"
6123,53984,Vacant/Abandoned Building,16-02454578,2016-04-12,Front,,Boarded,,Vacant,false,true,5010,S,WESTERN,AVE,60609,1161218.58558209,1871391.72401249,14,9,63,41.80278016346818,-87.68426722289944,"(41.80278016346818, -87.68426722289944)"
6124,53985,Vacant/Abandoned Building,16-02480601,2016-04-13,Front,,Open,,Vacant,false,true,3322,W,VAN BUREN,ST,60624,1154189.61731046,1897828.62816732,28,11,27,41.875469031275166,-87.70934142695639,"(41.875469031275166, -87.70934142695639)"
6125,53986,Vacant/Abandoned Building,16-02508481,2016-04-14,Front,,Open,"FRONT, BACK AND WINDOWS",Vacant,true,true,7957,S,AVALON,AVE,60619,1185927.12618908,1852484.37916907,8,4,45,41.750349021471656,-87.59424670249658,"(41.750349021471656, -87.59424670249658)"
6126,53987,Vacant/Abandoned Building,16-02514430,2016-04-14,Front,,Boarded,,Vacant,false,false,904,E,76TH,ST,60619,1183590.97076708,1854810.92100926,8,6,69,41.75678804079486,-87.60273494469637,"(41.75678804079486, -87.60273494469637)"
6127,53988,Vacant/Abandoned Building,16-01991544,2016-03-24,,,,,,,,3718,W,LEXINGTON,ST,60624,1151749.64088517,1896447.4702875,24,11,27,41.87172730861331,-87.71833647421062,"(41.87172730861331, -87.71833647421062)"
6128,53989,Vacant/Abandoned Building,16-02073552,2016-03-28,Front,,Open,CALLER CAN'T ANSWER IS BUILDING OPEN OR BOARDED,Vacant,false,true,2432,W,54TH,ST,60632,1160914.89997853,1868632.75002856,14,9,63,41.79521547085486,-87.6854572422481,"(41.79521547085486, -87.6854572422481)"
6129,53990,Vacant/Abandoned Building,16-01711661,2016-03-14,Front,,Boarded,,Vacant,false,false,4467,S,ARCHER,AVE,60632,1154862.48912693,1874740.47100424,14,8,58,41.81209892952031,-87.70748862293739,"(41.81209892952031, -87.70748862293739)"
6130,53991,Vacant/Abandoned Building,16-00859287,2016-02-11,Front,,Open,DOORS AND WINDOWS ARE NOT SECURED AS PER CITY CODE,Vacant,false,false,4301,S,CHRISTIANA,AVE,60632,1154731.50010954,1875934.98650924,14,8,58,41.81537945667388,-87.70793720553962,"(41.81537945667388, -87.70793720553962)"
6131,53992,Vacant/Abandoned Building,16-00860362,2016-02-11,Front,,Open,DOOR AND WINDOWS ARE NOT SECURED AS PER CITY CODE,Vacant,false,true,5231,S,RICHMOND,ST,60632,1157595.32613424,1869814.94711261,14,9,63,41.79852758849687,-87.69759819199332,"(41.79852758849687, -87.69759819199332)"
6132,53993,Vacant/Abandoned Building,15-06246058,2015-11-18,,,,,,,,7523,S,CHAPPEL,AVE,60649,1191179.47920001,1855489.02738582,8,4,43,41.75846861186772,-87.57490293472786,"(41.75846861186772, -87.57490293472786)"
6133,53994,Vacant/Abandoned Building,16-00279548,2016-01-15,Front,,Open,FRONT,Vacant,false,false,2951,W,ADAMS,ST,60612,1156743.65447606,1898878.35690782,27,11,27,41.87829825636054,-87.69993550443081,"(41.87829825636054, -87.69993550443081)"
6134,53995,Vacant/Abandoned Building,15-04058609,2015-08-13,Rear,,Open,FRONT,Vacant,false,true,2920,W,MADISON,ST,60612,1156928.78551774,1899881.25378871,27,12,27,41.8810465521455,-87.69922853485005,"(41.8810465521455, -87.69922853485005)"
6135,53996,Vacant/Abandoned Building,15-04635274,2015-09-07,Front,,Open,SET ON FIRE ..,Vacant,true,true,2623,W,MONROE,ST,60612,1158881.49741961,1899587.84372418,27,11,27,41.88020159227773,-87.69206633803954,"(41.88020159227773, -87.69206633803954)"
6136,53997,Vacant/Abandoned Building,15-04714480,2015-09-10,Front,,Boarded,,Vacant,false,false,2937,W,WARREN,BLVD,60612,1156800.9018662,1900212.64529477,27,12,27,41.881958514478036,-87.69968913243514,"(41.881958514478036, -87.69968913243514)"
6137,53998,Vacant/Abandoned Building,15-04714536,2015-09-10,Front,,Boarded,,Vacant,false,false,2929,W,WARREN,BLVD,60612,1156855.1018662,1900213.84529477,27,12,27,41.88196070908976,-87.69949007753088,"(41.88196070908976, -87.69949007753088)"
6138,53999,Vacant/Abandoned Building,15-05788785,2015-10-29,,,,,,,,2828,W,WILCOX,ST,60612,1157558.24660457,1899229.68809354,27,11,27,41.87924580756126,-87.69693492897599,"(41.87924580756126, -87.69693492897599)"
6139,54000,Vacant/Abandoned Building,15-00935738,2015-03-26,Front,,Open,,Vacant,false,false,2657,W,MONROE,ST,60612,1158654.30946944,1899583.98719349,27,11,27,41.8801956647746,-87.69290065372796,"(41.8801956647746, -87.69290065372796)"
6140,54001,Vacant/Abandoned Building,15-00945695,2015-03-26,,,,,,,,3030,W,WASHINGTON,BLVD,60612,1156169.47421991,1900528.80018945,27,12,27,41.88283884421134,-87.70199919474263,"(41.88283884421134, -87.70199919474263)"
6141,54002,Vacant/Abandoned Building,16-03454269,2016-05-19,Front,,Boarded,,Vacant,false,true,5033,S,CICERO,AVE,60632,1145211.12771421,1870829.5405324,14,8,56,41.80155415224955,-87.74298864033324,"(41.80155415224955, -87.74298864033324)"
6142,54003,Vacant/Abandoned Building,16-03432377,2016-05-18,Rear,,Open,REAR,Vacant,false,false,255,W,117TH,ST,60628,1176597.80340637,1827352.70198779,34,5,53,41.68159909288638,-87.62918652419512,"(41.68159909288638, -87.62918652419512)"
6143,54004,Vacant/Abandoned Building,16-03402221,2016-05-17,,,,,,,,11843,S,EGGLESTON,AVE,60628,1175426.31390021,1826371.7656057,34,5,53,41.67893344388886,-87.63350397009938,"(41.67893344388886, -87.63350397009938)"
6144,54005,Vacant/Abandoned Building,16-03404522,2016-05-17,,,,,,,,11742,S,YALE,AVE,60628,1176719.30340637,1827073.00198779,34,5,53,41.6808288273904,-87.62875014237845,"(41.6808288273904, -87.62875014237845)"
6145,54006,Vacant/Abandoned Building,16-03338179,2016-05-14,Front,,Open,BASEMENT  DOOR/WINDOW,Vacant,false,true,2945,W,WALNUT,ST,60612,1156710.44140879,1901491.29821137,27,12,27,41.885469093282026,-87.69998665169993,"(41.885469093282026, -87.69998665169993)"
6146,54007,Vacant/Abandoned Building,16-03309475,2016-05-13,,,,,,,,11725,S,HARVARD,AVE,60628,1176060.03611409,1827170.71842276,34,5,53,41.68111174592597,-87.63116046923803,"(41.68111174592597, -87.63116046923803)"
6147,54008,Vacant/Abandoned Building,16-03314350,2016-05-13,Rear,,Open,,Vacant,false,false,300,W,118TH,ST,60628,1176403.04966876,1826682.18110818,34,5,53,41.67976344590087,-87.6299194658238,"(41.67976344590087, -87.6299194658238)"
6148,54009,Vacant/Abandoned Building,16-03253129,2016-05-11,Front,,Open,,Vacant,false,false,11824,S,EMERALD,AVE,60628,1173449.78553188,1826356.12989206,34,5,53,41.67893436436274,-87.64073929492362,"(41.67893436436274, -87.64073929492362)"
6149,54010,Vacant/Abandoned Building,16-02927861,2016-04-29,Front,,Open,FRONT-REAR,Vacant,false,true,7631,S,OGLESBY,AVE,60649,1193193.28980431,1854822.49881629,7,4,43,41.75659064824805,-87.56754436611452,"(41.75659064824805, -87.56754436611452)"
6150,54011,Vacant/Abandoned Building,16-02932750,2016-04-29,Front,,Boarded,NONE,Vacant,false,false,7306,S,OGLESBY,AVE,60649,1193141.92889025,1856974.16251111,7,3,43,41.762496235899185,-87.56766240604881,"(41.762496235899185, -87.56766240604881)"
6151,54012,Vacant/Abandoned Building,16-02829172,2016-04-25,Front,,Open,FRONT WINDOWS,Vacant,true,false,7438,S,PHILLIPS,AVE,60649,1193937.99368141,1855994.80011245,7,3,43,41.75978931018988,-87.56477683847437,"(41.75978931018988, -87.56477683847437)"
6152,54013,Vacant/Abandoned Building,16-02721123,2016-04-21,Front,,Open,FRONT AND REAR DOOR,Vacant,false,true,3006,W,WALNUT,ST,60612,1156304.07850837,1901482.11610509,27,12,27,41.885452116908866,-87.70147914636091,"(41.885452116908866, -87.70147914636091)"
